attributes,values,game_size,vocab_size_factor,n_epochs,batch_size,learning_rate,hidden_size,temp_update,temperature,train_loss,train_accuracy,test_loss,test_accuracy
3,4,4,3.0,100.0,32,0.001,128,0.99,2.0,0.12187165021896362,0.9603864550590515,0.27859997749328613,0.9159664511680603
3,4,4,3.0,100.0,32,0.001,256,0.97,1.0,0.16771166026592255,0.9353054761886597,0.262885719537735,0.9105648994445801
3,4,4,3.0,100.0,32,0.001,256,0.99,1.0,0.1772764027118683,0.9349996447563171,0.24066658318042755,0.9290122389793396
3,4,4,3.0,100.0,32,0.001,256,0.97,1.5,0.19119463860988617,0.9240049123764038,0.29047250747680664,0.8962636590003967
3,4,4,3.0,100.0,32,0.001,256,0.99,1.5,0.06505424529314041,0.9797389507293701,0.2713856101036072,0.9482581615447998
3,4,4,3.0,100.0,32,0.001,256,0.97,2.0,0.6847562789916992,0.5519366264343262,0.6934159994125366,0.5189076066017151
3,4,4,3.0,100.0,32,0.001,256,0.99,2.0,0.052798595279455185,0.9830400943756104,0.20064541697502136,0.9479166865348816
3,4,4,3.0,100.0,64,0.0005,128,0.97,1.0,0.2108059972524643,0.9237260818481445,0.29831114411354065,0.8953973650932312
3,4,4,3.0,100.0,64,0.0005,128,0.99,1.0,0.21840833127498627,0.9127423763275146,0.36379262804985046,0.8796486854553223
3,4,4,3.0,100.0,64,0.0005,128,0.97,1.5,0.17054866254329681,0.9362879991531372,0.30131688714027405,0.8977271318435669
3,4,4,3.0,100.0,64,0.0005,128,0.99,1.5,0.2171141356229782,0.9204064011573792,0.371734619140625,0.8750001192092896
3,4,4,3.0,100.0,64,0.0005,128,0.97,2.0,0.15680664777755737,0.9461055994033813,0.2564529776573181,0.9045642018318176
3,4,4,3.0,100.0,64,0.0005,128,0.99,2.0,0.17448216676712036,0.9354813098907471,0.2912607491016388,0.9001045823097229
3,4,4,3.0,100.0,64,0.0005,256,0.97,1.0,0.1709073781967163,0.9389064908027649,0.28239312767982483,0.9129959940910339
3,4,4,3.0,100.0,64,0.0005,256,0.99,1.0,0.11686491966247559,0.9603149890899658,0.3509652614593506,0.9081948399543762
3,4,4,3.0,100.0,64,0.0005,256,0.97,1.5,0.12492861598730087,0.956321120262146,0.2796494960784912,0.9247921705245972
3,4,4,3.0,100.0,64,0.0005,256,0.99,1.5,0.12389904260635376,0.9585241079330444,0.34576883912086487,0.9000362753868103
3,4,4,3.0,100.0,64,0.0005,256,0.97,2.0,0.26111459732055664,0.8927678465843201,0.3266149163246155,0.8685309290885925
3,4,4,3.0,100.0,64,0.0005,256,0.99,2.0,0.150552898645401,0.9468767046928406,0.33883410692214966,0.9074267148971558
3,4,4,3.0,100.0,64,0.001,128,0.97,1.0,0.1266828328371048,0.9610340595245361,0.3246504068374634,0.9017488360404968
3,4,4,3.0,100.0,64,0.001,128,0.99,1.0,0.16293081641197205,0.9435592889785767,0.2962712347507477,0.9044421315193176
3,4,4,3.0,100.0,64,0.001,128,0.97,1.5,0.0801287293434143,0.975414514541626,0.1429000198841095,0.9555786848068237
3,4,4,3.0,100.0,64,0.001,128,0.99,1.5,0.12300053238868713,0.9577537178993225,0.23028558492660522,0.9304980039596558
3,4,4,3.0,100.0,64,0.001,128,0.97,2.0,0.1386270374059677,0.9528228044509888,0.20700909197330475,0.9299163818359375
3,4,4,3.0,100.0,64,0.001,128,0.99,2.0,0.14915671944618225,0.9445434808731079,0.2732466459274292,0.9031915068626404
3,4,4,3.0,100.0,64,0.001,256,0.97,1.0,0.6845690011978149,0.5420792102813721,0.6917153000831604,0.5168775916099548
3,4,4,3.0,100.0,64,0.001,256,0.99,1.0,0.12035319209098816,0.9603156447410583,0.3543139100074768,0.9065041542053223
3,4,4,3.0,100.0,64,0.001,256,0.97,1.5,0.25006937980651855,0.8931260108947754,0.3288852572441101,0.8709183931350708
3,4,4,3.0,100.0,64,0.001,256,0.99,1.5,0.11613225936889648,0.9543989896774292,0.23418530821800232,0.9327731132507324
3,4,4,3.0,100.0,64,0.001,256,0.97,2.0,0.24660059809684753,0.9025546312332153,0.345165491104126,0.8602945804595947
3,4,4,3.0,100.0,64,0.001,256,0.99,2.0,0.07865355908870697,0.9758985042572021,0.23323076963424683,0.9401042461395264
3,4,10,3.0,100.0,32,0.0005,128,0.97,1.0,0.1597314178943634,0.9382845759391785,0.22156833112239838,0.9225670695304871
3,4,10,3.0,100.0,32,0.0005,128,0.99,1.0,0.26756203174591064,0.8935838937759399,0.27454087138175964,0.8945009708404541
3,4,10,3.0,100.0,32,0.0005,128,0.97,1.5,0.1396995186805725,0.9528940916061401,0.21544000506401062,0.9309406280517578
3,4,10,3.0,100.0,32,0.0005,128,0.99,1.5,0.1224181279540062,0.9585101008415222,0.1865856647491455,0.942725658416748
3,4,10,3.0,100.0,32,0.0005,128,0.97,2.0,0.089743971824646,0.9709183573722839,0.1779237985610962,0.9501657485961914
3,4,10,3.0,100.0,32,0.0005,128,0.99,2.0,0.058798741549253464,0.9830486178398132,0.12035240978002548,0.9679866433143616
3,4,10,3.0,100.0,32,0.0005,256,0.97,1.0,0.14027583599090576,0.9522229433059692,0.21490070223808289,0.9406249523162842
3,4,10,3.0,100.0,32,0.0005,256,0.99,1.0,0.09029361605644226,0.9675312638282776,0.16568449139595032,0.948805570602417
3,4,10,3.0,100.0,32,0.0005,256,0.97,1.5,0.05948789045214653,0.9841169714927673,0.10292892903089523,0.9745500087738037
3,4,10,3.0,100.0,32,0.0005,256,0.99,1.5,0.03383595123887062,0.9898247718811035,0.09506089240312576,0.9790185689926147
3,4,10,3.0,100.0,32,0.0005,256,0.97,2.0,0.0659014955163002,0.9796257615089417,0.11562567204236984,0.9688943028450012
3,4,10,3.0,100.0,32,0.0005,256,0.99,2.0,0.012002832256257534,0.9971693158149719,0.05650891736149788,0.9883388876914978
3,4,10,3.0,100.0,32,0.001,128,0.97,1.0,0.05019612982869148,0.9828998446464539,0.06430381536483765,0.9778607487678528
3,4,10,3.0,100.0,32,0.001,128,0.99,1.0,0.14850330352783203,0.9456191658973694,0.20572741329669952,0.9283444285392761
3,4,10,3.0,100.0,32,0.001,128,0.97,1.5,0.12571102380752563,0.9572357535362244,0.16512173414230347,0.9481387138366699
3,4,10,3.0,100.0,32,0.001,128,0.99,1.5,0.08186450600624084,0.9705266952514648,0.15050193667411804,0.9592927694320679
3,4,10,3.0,100.0,32,0.001,128,0.97,2.0,0.06629007309675217,0.9796376824378967,0.12499731779098511,0.9621710777282715
3,4,10,3.0,100.0,32,0.001,128,0.99,2.0,0.03540005907416344,0.9907386898994446,0.12061379849910736,0.9721947312355042
3,4,10,3.0,100.0,32,0.001,256,0.97,1.0,0.6722757816314697,0.5753577351570129,0.674366295337677,0.5701543688774109
3,4,10,3.0,100.0,32,0.001,256,0.99,1.0,0.33493220806121826,0.8539224863052368,0.3608993589878082,0.8499894738197327
3,4,10,3.0,100.0,32,0.001,256,0.97,1.5,0.06235141307115555,0.977459728717804,0.0955987200140953,0.9746256470680237
3,4,10,3.0,100.0,32,0.001,256,0.99,1.5,0.13279183208942413,0.9532927870750427,0.2063552439212799,0.9412105679512024
3,4,10,3.0,100.0,32,0.001,256,0.97,2.0,0.05379278212785721,0.9832615852355957,0.08580604195594788,0.9705491662025452
3,4,10,3.0,100.0,32,0.001,256,0.99,2.0,0.03433605283498764,0.9904575347900391,0.0729697123169899,0.9804346561431885
3,4,10,3.0,100.0,64,0.0005,128,0.97,1.0,0.15771302580833435,0.9408140182495117,0.22028639912605286,0.9280880093574524
3,4,10,3.0,100.0,64,0.0005,128,0.99,1.0,0.15701554715633392,0.9458168148994446,0.21466875076293945,0.9274110198020935
3,4,10,3.0,100.0,64,0.0005,128,0.97,1.5,0.13751599192619324,0.9508365988731384,0.18058569729328156,0.9357858896255493
3,4,10,3.0,100.0,64,0.0005,128,0.99,1.5,0.15308858454227448,0.9422634840011597,0.20796270668506622,0.9328151941299438
3,4,10,3.0,100.0,64,0.0005,128,0.97,2.0,0.16152989864349365,0.9449640512466431,0.25344282388687134,0.9170811772346497
3,4,10,3.0,100.0,64,0.0005,128,0.99,2.0,0.09705223143100739,0.9684135317802429,0.18799401819705963,0.9315436482429504
3,4,10,3.0,100.0,64,0.0005,256,0.97,1.0,0.06088976189494133,0.977366030216217,0.10121866315603256,0.9703736305236816
3,4,10,3.0,100.0,64,0.0005,256,0.99,1.0,0.16338320076465607,0.9398173689842224,0.21070919930934906,0.9291045069694519
3,4,10,3.0,100.0,64,0.0005,256,0.97,1.5,0.07866209745407104,0.9725879430770874,0.2047361582517624,0.9300170540809631
3,4,10,3.0,100.0,64,0.0005,256,0.99,1.5,0.038526635617017746,0.9863000512123108,0.0521184504032135,0.9852005839347839
3,4,10,3.0,100.0,64,0.0005,256,0.97,2.0,0.05759206414222717,0.9825179576873779,0.0916140079498291,0.9745425581932068
3,4,10,3.0,100.0,64,0.0005,256,0.99,2.0,0.08708734065294266,0.9674943685531616,0.19533059000968933,0.9476311206817627
3,4,10,3.0,100.0,64,0.001,128,0.97,1.0,0.08382414281368256,0.974460780620575,0.15469448268413544,0.9495747685432434
3,4,10,3.0,100.0,64,0.001,128,0.99,1.0,0.06199083477258682,0.9816426038742065,0.11877194792032242,0.9674093127250671
3,4,10,3.0,100.0,64,0.001,128,0.97,1.5,0.14294292032718658,0.9531422257423401,0.1968921422958374,0.936963677406311
3,4,10,3.0,100.0,64,0.001,128,0.99,1.5,0.12355585396289825,0.9551491141319275,0.2029239684343338,0.9466272592544556
3,4,10,3.0,100.0,64,0.001,128,0.97,2.0,0.08905468136072159,0.9727246761322021,0.18704329431056976,0.9527074694633484
3,4,10,3.0,100.0,64,0.001,128,0.99,2.0,0.02505292184650898,0.9934685826301575,0.06444042921066284,0.9825292229652405
3,4,10,3.0,100.0,64,0.001,256,0.97,1.0,0.1635838747024536,0.9359816312789917,0.1752183437347412,0.9365259408950806
3,4,10,3.0,100.0,64,0.001,256,0.99,1.0,0.1733933836221695,0.9321657419204712,0.2008848637342453,0.9279694557189941
3,4,10,3.0,100.0,64,0.001,256,0.97,1.5,0.06918445974588394,0.9775784611701965,0.11440177261829376,0.9679532647132874
3,4,10,3.0,100.0,64,0.001,256,0.99,1.5,0.02585911564528942,0.993024468421936,0.05843840166926384,0.9825250506401062
3,4,10,3.0,100.0,64,0.001,256,0.97,2.0,0.022112291306257248,0.9931391477584839,0.10723461210727692,0.982710599899292
3,4,10,3.0,100.0,64,0.001,256,0.99,2.0,0.015377510339021683,0.9960634708404541,0.0601433627307415,0.9863340258598328
4,3,3,3.0,100.0,32,0.0005,128,0.97,1.0,0.11188565939664841,0.9612591862678528,0.32717791199684143,0.895074725151062
4,3,3,3.0,100.0,32,0.0005,128,0.99,1.0,0.11419209837913513,0.9543774127960205,0.27490684390068054,0.9125270247459412
4,3,3,3.0,100.0,32,0.0005,128,0.97,1.5,0.15769699215888977,0.9389858245849609,0.33179008960723877,0.8954249024391174
4,3,3,3.0,100.0,32,0.0005,128,0.99,1.5,0.1267765760421753,0.9520187973976135,0.34001001715660095,0.9044538140296936
4,3,3,3.0,100.0,32,0.0005,128,0.97,2.0,0.18133141100406647,0.9342517256736755,0.3256045877933502,0.8909419775009155
4,3,3,3.0,100.0,32,0.0005,128,0.99,2.0,0.11216574907302856,0.959772527217865,0.3027417063713074,0.9114471077919006
4,3,3,3.0,100.0,32,0.0005,256,0.97,1.0,0.1801338791847229,0.9279338717460632,0.3765963315963745,0.8762627243995667
4,3,3,3.0,100.0,32,0.0005,256,0.99,1.0,0.1302778273820877,0.9532984495162964,0.35266998410224915,0.8921569585800171
4,3,3,3.0,100.0,32,0.0005,256,0.97,1.5,0.10621678084135056,0.9612598419189453,0.3192580044269562,0.9084407687187195
4,3,3,3.0,100.0,32,0.0005,256,0.99,1.5,0.0946454256772995,0.9697151780128479,0.42339012026786804,0.902536153793335
4,3,3,3.0,100.0,32,0.0005,256,0.97,2.0,0.11465565860271454,0.9550966620445251,0.28671398758888245,0.9099978804588318
4,3,3,3.0,100.0,32,0.0005,256,0.99,2.0,0.03752951696515083,0.986821174621582,0.3078031837940216,0.9284698963165283
4,3,3,3.0,100.0,32,0.001,128,0.97,1.0,0.14049597084522247,0.9483340978622437,0.2633911371231079,0.9098712205886841
4,3,3,3.0,100.0,32,0.001,128,0.99,1.0,0.13387414813041687,0.9504206776618958,0.3200713098049164,0.9031678438186646
4,3,3,3.0,100.0,32,0.001,128,0.97,1.5,0.15339620411396027,0.9453518986701965,0.3397734761238098,0.8994314074516296
4,3,3,3.0,100.0,32,0.001,128,0.99,1.5,0.09961573779582977,0.9667632579803467,0.3104003071784973,0.9086956977844238
4,3,3,3.0,100.0,32,0.001,128,0.97,2.0,0.12024082988500595,0.9561054110527039,0.3163264989852905,0.9066376090049744
4,3,3,3.0,100.0,32,0.001,128,0.99,2.0,0.08562658727169037,0.9710832834243774,0.34527260065078735,0.909752607345581
4,3,3,3.0,100.0,32,0.001,256,0.97,1.0,0.6884804368019104,0.5354916453361511,0.6986927390098572,0.491738498210907
4,3,3,3.0,100.0,32,0.001,256,0.99,1.0,0.1595255434513092,0.9387889504432678,0.3065660297870636,0.9068554639816284
4,3,3,3.0,100.0,32,0.001,256,0.97,1.5,0.1549968719482422,0.9391390681266785,0.30315887928009033,0.8995633721351624
4,3,3,3.0,100.0,32,0.001,256,0.99,1.5,0.044232796877622604,0.984737753868103,0.38244307041168213,0.9340580701828003
4,3,3,3.0,100.0,32,0.001,256,0.97,2.0,0.6847250461578369,0.5470024347305298,0.69590163230896,0.49461206793785095
4,3,3,3.0,100.0,32,0.001,256,0.99,2.0,0.10536511987447739,0.9654263854026794,0.3530582785606384,0.9092230200767517
4,3,3,3.0,100.0,64,0.0005,128,0.97,1.0,0.1868746280670166,0.9271770715713501,0.3125801682472229,0.887445867061615
4,3,3,3.0,100.0,64,0.0005,128,0.99,1.0,0.12506592273712158,0.9564741253852844,0.296558141708374,0.8911638855934143
4,3,3,3.0,100.0,64,0.0005,128,0.97,1.5,0.2573726773262024,0.8895246982574463,0.38258785009384155,0.846462607383728
4,3,3,3.0,100.0,64,0.0005,128,0.99,1.5,0.22969678044319153,0.900434136390686,0.4190983474254608,0.8445406556129456
4,3,3,3.0,100.0,64,0.0005,128,0.97,2.0,0.19069664180278778,0.9275888204574585,0.34471577405929565,0.87334805727005
4,3,3,3.0,100.0,64,0.0005,128,0.99,2.0,0.1449635773897171,0.9435306787490845,0.37164604663848877,0.890078604221344
4,3,3,3.0,100.0,64,0.0005,256,0.97,1.0,0.13627617061138153,0.9491310715675354,0.3715521991252899,0.8886446356773376
4,3,3,3.0,100.0,64,0.0005,256,0.99,1.0,0.1575351059436798,0.9382935166358948,0.28140610456466675,0.9026665091514587
4,3,3,3.0,100.0,64,0.0005,256,0.97,1.5,0.06732551008462906,0.9750165343284607,0.2595106363296509,0.9240782260894775
4,3,3,3.0,100.0,64,0.0005,256,0.99,1.5,0.18951058387756348,0.9234709143638611,0.3939089775085449,0.8831170201301575
4,3,3,3.0,100.0,64,0.0005,256,0.97,2.0,0.09576293081045151,0.9657774567604065,0.2662249803543091,0.9204462766647339
4,3,3,3.0,100.0,64,0.0005,256,0.99,2.0,0.048573821783065796,0.9835255742073059,0.41017985343933105,0.907246470451355
4,3,3,3.0,100.0,64,0.001,128,0.97,1.0,0.18266858160495758,0.9329205751419067,0.3260454535484314,0.8863471746444702
4,3,3,3.0,100.0,64,0.001,128,0.99,1.0,0.12112977355718613,0.9566733241081238,0.2935861647129059,0.9013679623603821
4,3,3,3.0,100.0,64,0.001,128,0.97,1.5,0.21891288459300995,0.9138922095298767,0.362516850233078,0.8803792595863342
4,3,3,3.0,100.0,64,0.001,128,0.99,1.5,0.15856413543224335,0.9376814961433411,0.30487948656082153,0.8944686651229858
4,3,3,3.0,100.0,64,0.001,128,0.97,2.0,0.2870108485221863,0.8716347813606262,0.4270575940608978,0.8386385440826416
4,3,3,3.0,100.0,64,0.001,128,0.99,2.0,0.06394166499376297,0.9780030846595764,0.30218544602394104,0.9115942120552063
4,3,3,3.0,100.0,64,0.001,256,0.97,1.0,0.16645412147045135,0.9397484064102173,0.3145366907119751,0.9020029306411743
4,3,3,3.0,100.0,64,0.001,256,0.99,1.0,0.6881111264228821,0.5371169447898865,0.6963286995887756,0.5150538086891174
4,3,3,3.0,100.0,64,0.001,256,0.97,1.5,0.6895265579223633,0.5330891013145447,0.6923695206642151,0.5226607322692871
4,3,3,3.0,100.0,64,0.001,256,0.99,1.5,0.1688782423734665,0.9374193549156189,0.4238913655281067,0.8966881036758423
4,3,3,3.0,100.0,64,0.001,256,0.97,2.0,0.17153669893741608,0.9347198009490967,0.2715366780757904,0.90200275182724
4,3,3,3.0,100.0,64,0.001,256,0.99,2.0,0.04012037068605423,0.987991452217102,0.36952662467956543,0.9168466329574585
4,3,4,3.0,100.0,32,0.0005,128,0.97,1.0,0.19078412652015686,0.9254855513572693,0.3022402822971344,0.892625629901886
4,3,4,3.0,100.0,32,0.0005,128,0.99,1.0,0.14987970888614655,0.9455438256263733,0.2786014676094055,0.8999183177947998
4,3,4,3.0,100.0,32,0.0005,128,0.97,1.5,0.14132367074489594,0.9461682438850403,0.2192988395690918,0.9194265007972717
4,3,4,3.0,100.0,32,0.0005,128,0.99,1.5,0.1740039736032486,0.9342451691627502,0.2924170196056366,0.8984566926956177
4,3,4,3.0,100.0,32,0.0005,128,0.97,2.0,0.18127523362636566,0.9255202412605286,0.3079967200756073,0.8815574049949646
4,3,4,3.0,100.0,32,0.0005,128,0.99,2.0,0.12655873596668243,0.9528990387916565,0.33362990617752075,0.8836633563041687
4,3,4,3.0,100.0,32,0.0005,256,0.97,1.0,0.17443789541721344,0.9300059676170349,0.2560700476169586,0.9004934430122375
4,3,4,3.0,100.0,32,0.0005,256,0.97,1.5,0.12313220649957657,0.952716052532196,0.31212806701660156,0.9038594365119934
4,3,4,3.0,100.0,32,0.0005,256,0.99,1.5,0.06606530398130417,0.9777838587760925,0.22836974263191223,0.9402192234992981
4,3,4,3.0,100.0,32,0.0005,256,0.97,2.0,0.15144163370132446,0.9439318180084229,0.27409225702285767,0.9084420800209045
4,3,4,3.0,100.0,32,0.0005,256,0.99,2.0,0.054920878261327744,0.9819210767745972,0.32024678587913513,0.9220516681671143
4,3,4,3.0,100.0,32,0.001,128,0.97,1.0,0.15089426934719086,0.9414610862731934,0.19549395143985748,0.9254385828971863
4,3,4,3.0,100.0,32,0.001,128,0.99,1.0,0.13040441274642944,0.9536316990852356,0.24048756062984467,0.9189515113830566
4,3,4,3.0,100.0,32,0.001,128,0.97,1.5,0.13756422698497772,0.9500924944877625,0.2607845664024353,0.9100409746170044
4,3,4,3.0,100.0,32,0.001,128,0.99,1.5,0.13156342506408691,0.9513155817985535,0.2566750943660736,0.9126794338226318
4,3,4,3.0,100.0,32,0.001,128,0.97,2.0,0.12150157988071442,0.9571090936660767,0.31116023659706116,0.9087460041046143
4,3,4,3.0,100.0,32,0.001,128,0.99,2.0,0.06656734645366669,0.9757769703865051,0.30276206135749817,0.9146241545677185
4,3,4,3.0,100.0,32,0.001,256,0.97,1.0,0.6872995495796204,0.5351922512054443,0.6954044103622437,0.5042544603347778
4,3,4,3.0,100.0,32,0.001,256,0.99,1.0,0.1578574776649475,0.9392204880714417,0.2803179919719696,0.8948541283607483
4,3,4,3.0,100.0,32,0.001,256,0.97,1.5,0.20782138407230377,0.9174246191978455,0.2702440917491913,0.8988381624221802
4,3,4,3.0,100.0,32,0.001,256,0.99,1.5,0.1457379162311554,0.942219078540802,0.235035702586174,0.9122951030731201
4,3,4,3.0,100.0,32,0.001,256,0.97,2.0,0.10793831944465637,0.9620169401168823,0.25114554166793823,0.9282259345054626
4,3,4,3.0,100.0,32,0.001,256,0.99,2.0,0.03435103967785835,0.9890187978744507,0.22996437549591064,0.9416007995605469
4,3,4,3.0,100.0,64,0.0005,128,0.97,1.0,0.2241988331079483,0.9071367979049683,0.3475928008556366,0.8641748428344727
4,3,4,3.0,100.0,64,0.0005,128,0.99,1.0,0.21437588334083557,0.9282245635986328,0.37947431206703186,0.8791118264198303
4,3,4,3.0,100.0,64,0.0005,128,0.97,1.5,0.18648916482925415,0.9259456992149353,0.30415576696395874,0.8903940916061401
4,3,4,3.0,100.0,64,0.0005,128,0.99,1.5,0.19140255451202393,0.9257875084877014,0.3327960968017578,0.8754065036773682
4,3,4,3.0,100.0,64,0.0005,128,0.97,2.0,0.20143267512321472,0.9129296541213989,0.36127856373786926,0.8725883364677429
4,3,4,3.0,100.0,64,0.0005,128,0.99,2.0,0.10514671355485916,0.958783745765686,0.25860777497291565,0.9111788868904114
4,3,4,3.0,100.0,64,0.0005,256,0.97,1.0,0.2316363900899887,0.9044173955917358,0.34573298692703247,0.8595528602600098
4,3,4,3.0,100.0,64,0.0005,256,0.99,1.0,0.1002897396683693,0.9638187289237976,0.2656713128089905,0.9124592542648315
4,3,4,3.0,100.0,64,0.0005,256,0.97,1.5,0.21565379202365875,0.9142115116119385,0.31549444794654846,0.8808093070983887
4,3,4,3.0,100.0,64,0.0005,256,0.99,1.5,0.10106804221868515,0.9638422727584839,0.28945136070251465,0.9113488793373108
4,3,4,3.0,100.0,64,0.0005,256,0.97,2.0,0.06490714102983475,0.9788447022438049,0.20096413791179657,0.9414190649986267
4,3,4,3.0,100.0,64,0.0005,256,0.99,2.0,0.05807004123926163,0.9805225133895874,0.19094505906105042,0.9419571161270142
4,3,4,3.0,100.0,64,0.001,128,0.97,1.0,0.18444155156612396,0.9292346835136414,0.2660471498966217,0.8999596238136292
4,3,4,3.0,100.0,64,0.001,128,0.99,1.0,0.23337619006633759,0.9085809588432312,0.31044912338256836,0.883090615272522
4,3,4,3.0,100.0,64,0.001,128,0.97,1.5,0.20465506613254547,0.9195054173469543,0.32905974984169006,0.8678042888641357
4,3,4,3.0,100.0,64,0.001,128,0.99,1.5,0.13582034409046173,0.9475821852684021,0.27391067147254944,0.9050812721252441
4,3,4,3.0,100.0,64,0.001,128,0.97,2.0,0.15830281376838684,0.9412294030189514,0.24171815812587738,0.9132446646690369
4,3,4,3.0,100.0,64,0.001,128,0.99,2.0,0.10824526846408844,0.9596660733222961,0.26979348063468933,0.9170048832893372
4,3,4,3.0,100.0,64,0.001,256,0.97,1.0,0.19428730010986328,0.9262160062789917,0.2857700288295746,0.8978559970855713
4,3,4,3.0,100.0,64,0.001,256,0.99,1.0,0.16664494574069977,0.9448131918907166,0.24495552480220795,0.9160627722740173
4,3,4,3.0,100.0,64,0.001,256,0.97,1.5,0.6901115775108337,0.5381981730461121,0.6906911730766296,0.5343649983406067
4,3,4,3.0,100.0,64,0.001,256,0.99,1.5,0.6885853409767151,0.5382209420204163,0.6934478878974915,0.516897439956665
4,3,4,3.0,100.0,64,0.001,256,0.97,2.0,0.124439537525177,0.9527407288551331,0.2518562078475952,0.9162561297416687
4,3,4,3.0,100.0,64,0.001,256,0.99,2.0,0.08079665899276733,0.9704475402832031,0.2645602822303772,0.9214457869529724
4,3,10,3.0,100.0,32,0.0005,128,0.97,1.0,0.1358925998210907,0.9508840441703796,0.14946982264518738,0.9470626711845398
4,3,10,3.0,100.0,32,0.0005,128,0.99,1.0,0.14748398959636688,0.9454130530357361,0.1672968864440918,0.941835343837738
4,3,10,3.0,100.0,32,0.0005,128,0.97,1.5,0.1439877599477768,0.9465677738189697,0.15851309895515442,0.9442480206489563
4,3,10,3.0,100.0,32,0.0005,128,0.99,1.5,0.031713277101516724,0.9899321794509888,0.062239401042461395,0.9795544147491455
4,3,10,3.0,100.0,32,0.0005,128,0.97,2.0,0.09330809861421585,0.9671785235404968,0.1332586705684662,0.9543290138244629
4,3,10,3.0,100.0,32,0.0005,128,0.99,2.0,0.08308437466621399,0.9689585566520691,0.1275007277727127,0.9564990401268005
4,3,10,3.0,100.0,32,0.0005,256,0.97,1.0,0.16556183993816376,0.9382420778274536,0.18645192682743073,0.9348671436309814
4,3,10,3.0,100.0,32,0.0005,256,0.99,1.0,0.14622628688812256,0.9429250359535217,0.1772187501192093,0.9357509016990662
4,3,10,3.0,100.0,32,0.0005,256,0.97,1.5,0.061900794506073,0.9787467122077942,0.12359461188316345,0.9629231095314026
4,3,10,3.0,100.0,32,0.0005,256,0.99,1.5,0.030990784987807274,0.990351140499115,0.0788094624876976,0.9830949306488037
4,3,10,3.0,100.0,32,0.0005,256,0.97,2.0,0.016133839264512062,0.994863748550415,0.0382344126701355,0.99172043800354
4,3,10,3.0,100.0,32,0.0005,256,0.99,2.0,0.014855089597404003,0.9962847828865051,0.0460573174059391,0.988763689994812
4,3,10,3.0,100.0,32,0.001,128,0.97,1.0,0.19974419474601746,0.9221310615539551,0.2388397753238678,0.9092701077461243
4,3,10,3.0,100.0,32,0.001,128,0.99,1.0,0.12262192368507385,0.9539772868156433,0.15220806002616882,0.944151759147644
4,3,10,3.0,100.0,32,0.001,128,0.97,1.5,0.07517579197883606,0.9745598435401917,0.0995536670088768,0.9675792455673218
4,3,10,3.0,100.0,32,0.001,128,0.99,1.5,0.04054322466254234,0.9886121153831482,0.08568368852138519,0.9792237877845764
4,3,10,3.0,100.0,32,0.001,128,0.97,2.0,0.05690174177289009,0.9807649850845337,0.07725430279970169,0.9755346179008484
4,3,10,3.0,100.0,32,0.001,128,0.99,2.0,0.011281930841505527,0.9971795082092285,0.03750481829047203,0.9906998872756958
4,3,10,3.0,100.0,32,0.001,256,0.97,1.0,0.6843398213386536,0.5501196980476379,0.6881585121154785,0.5402804017066956
4,3,10,3.0,100.0,32,0.001,256,0.99,1.0,0.06043053790926933,0.9797163009643555,0.07525473833084106,0.9760801196098328
4,3,10,3.0,100.0,32,0.001,256,0.97,1.5,0.6867465972900391,0.5358059406280518,0.6881393194198608,0.5316047668457031
4,3,10,3.0,100.0,32,0.001,256,0.99,1.5,0.010434352792799473,0.99774169921875,0.02475215494632721,0.9954310059547424
4,3,10,3.0,100.0,32,0.001,256,0.97,2.0,0.044548723846673965,0.9848386645317078,0.06051745265722275,0.9813998937606812
4,3,10,3.0,100.0,32,0.001,256,0.99,2.0,0.001252529677003622,0.9997704029083252,0.012778080068528652,0.9974769353866577
4,3,10,3.0,100.0,64,0.0005,128,0.97,1.0,0.18489927053451538,0.9274090528488159,0.22322145104408264,0.9119048118591309
4,3,10,3.0,100.0,64,0.0005,128,0.99,1.0,0.21460849046707153,0.9124418497085571,0.2367219179868698,0.9040370583534241
4,3,10,3.0,100.0,64,0.0005,128,0.97,1.5,0.14597097039222717,0.944710910320282,0.17858710885047913,0.9367080330848694
4,3,10,3.0,100.0,64,0.0005,128,0.99,1.5,0.08711794763803482,0.9696604013442993,0.15286484360694885,0.948715329170227
4,3,10,3.0,100.0,64,0.0005,128,0.97,2.0,0.15558214485645294,0.9425544738769531,0.18892347812652588,0.9323395490646362
4,3,10,3.0,100.0,64,0.0005,128,0.99,2.0,0.07456377148628235,0.975151777267456,0.13258077204227448,0.9584600925445557
4,3,10,3.0,100.0,64,0.0005,256,0.97,1.0,0.17036807537078857,0.9352056384086609,0.2306598722934723,0.9208726286888123
4,3,10,3.0,100.0,64,0.0005,256,0.99,1.0,0.06833934783935547,0.9755600690841675,0.11196667701005936,0.9659560918807983
4,3,10,3.0,100.0,64,0.0005,256,0.97,1.5,0.024718010798096657,0.9932116866111755,0.0608370304107666,0.978931725025177
4,3,10,3.0,100.0,64,0.0005,256,0.99,1.5,0.021762052550911903,0.9932563900947571,0.04944608733057976,0.9878342747688293
4,3,10,3.0,100.0,64,0.0005,256,0.97,2.0,0.046651873737573624,0.9840177893638611,0.07244886457920074,0.9766179323196411
4,3,10,3.0,100.0,64,0.0005,256,0.99,2.0,0.015964878723025322,0.9954161047935486,0.07972332090139389,0.9834944605827332
