message,n_concepts
"(15, 9, 18, 13, 0)",1
"(15, 9, 18, 18, 0)",1
"(15, 9, 18, 27, 0)",1
"(15, 9, 21, 6, 0)",1
"(15, 9, 21, 21, 0)",2
"(15, 9, 27, 18, 0)",4
"(15, 10, 1, 6, 0)",1
"(15, 10, 1, 8, 0)",1
"(15, 10, 3, 13, 0)",1
"(15, 10, 4, 21, 0)",2
"(15, 10, 5, 8, 0)",1
"(15, 10, 5, 17, 0)",2
"(15, 10, 8, 1, 0)",1
"(15, 10, 8, 17, 0)",1
"(15, 10, 8, 20, 0)",1
"(15, 10, 8, 22, 0)",2
"(15, 10, 11, 6, 0)",2
"(15, 10, 11, 11, 0)",1
"(15, 10, 12, 3, 0)",2
"(15, 10, 13, 3, 0)",2
"(15, 10, 13, 4, 0)",1
"(15, 10, 13, 6, 0)",4
"(15, 10, 13, 11, 0)",1
"(15, 10, 21, 4, 0)",3
"(15, 10, 21, 10, 0)",1
"(15, 10, 21, 13, 0)",2
"(15, 10, 21, 21, 0)",1
"(15, 10, 26, 4, 0)",4
"(15, 10, 26, 13, 0)",1
"(15, 10, 26, 21, 0)",3
"(15, 11, 1, 1, 0)",2
"(15, 11, 1, 6, 0)",1
"(15, 11, 3, 5, 0)",1
"(15, 11, 3, 10, 0)",1
"(15, 11, 4, 3, 0)",1
"(15, 11, 4, 4, 0)",1
"(15, 11, 4, 5, 0)",1
"(15, 11, 4, 12, 0)",1
"(15, 11, 4, 26, 0)",1
"(15, 11, 5, 5, 0)",2
"(15, 11, 5, 11, 0)",1
"(15, 11, 5, 12, 0)",2
"(15, 11, 5, 26, 0)",1
"(15, 11, 6, 6, 0)",1
"(15, 11, 6, 11, 0)",1
"(15, 11, 11, 11, 0)",2
"(15, 11, 11, 12, 0)",2
"(15, 11, 12, 1, 0)",1
"(15, 11, 12, 11, 0)",1
"(15, 11, 13, 11, 0)",1
"(15, 11, 13, 12, 0)",1
"(15, 11, 13, 13, 0)",1
"(15, 11, 21, 10, 0)",1
"(15, 11, 21, 11, 0)",1
"(15, 11, 22, 1, 0)",1
"(15, 11, 22, 5, 0)",1
"(15, 11, 22, 20, 0)",1
"(15, 11, 22, 26, 0)",1
"(15, 12, 1, 1, 0)",3
"(15, 12, 1, 5, 0)",1
"(15, 12, 1, 11, 0)",1
"(15, 12, 4, 4, 0)",3
"(15, 12, 4, 5, 0)",2
"(15, 12, 4, 13, 0)",2
"(15, 12, 5, 5, 0)",2
"(15, 12, 6, 6, 0)",2
"(15, 12, 6, 11, 0)",1
"(15, 12, 11, 6, 0)",1
"(15, 12, 11, 11, 0)",1
"(15, 12, 12, 1, 0)",1
"(15, 12, 12, 5, 0)",2
"(15, 12, 12, 12, 0)",1
"(15, 12, 13, 2, 0)",3
"(15, 12, 13, 4, 0)",3
"(15, 12, 13, 5, 0)",2
"(15, 12, 13, 11, 0)",3
"(15, 12, 13, 13, 0)",1
"(15, 12, 13, 23, 0)",1
"(15, 12, 22, 1, 0)",2
"(15, 12, 26, 4, 0)",2
"(15, 13, 3, 10, 0)",1
"(15, 13, 4, 12, 0)",1
"(15, 13, 5, 1, 0)",1
"(15, 13, 5, 4, 0)",1
"(15, 13, 5, 5, 0)",2
"(15, 13, 5, 10, 0)",1
"(15, 13, 5, 11, 0)",1
"(15, 13, 5, 12, 0)",2
"(15, 13, 5, 13, 0)",1
"(15, 13, 5, 20, 0)",1
"(15, 13, 5, 26, 0)",1
"(15, 13, 6, 10, 0)",1
"(15, 13, 6, 11, 0)",1
"(15, 13, 11, 11, 0)",1
"(15, 13, 11, 13, 0)",1
"(15, 13, 13, 11, 0)",1
"(15, 13, 13, 12, 0)",1
"(15, 13, 18, 11, 0)",1
"(15, 13, 21, 11, 0)",1
"(15, 16, 1, 1, 0)",2
"(15, 16, 1, 6, 0)",2
"(15, 16, 1, 7, 0)",1
"(15, 16, 1, 22, 0)",1
"(15, 16, 4, 4, 0)",3
"(15, 16, 4, 13, 0)",5
"(15, 16, 5, 5, 0)",2
"(15, 16, 6, 11, 0)",1
"(15, 16, 7, 9, 0)",2
"(15, 16, 8, 22, 0)",1
"(15, 16, 9, 7, 0)",2
"(15, 16, 9, 9, 0)",1
"(15, 16, 9, 18, 0)",1
"(15, 16, 11, 11, 0)",1
"(15, 16, 11, 13, 0)",1
"(15, 16, 13, 4, 0)",3
"(15, 16, 13, 11, 0)",1
"(15, 16, 13, 13, 0)",2
"(15, 16, 16, 16, 0)",1
"(15, 16, 17, 1, 0)",4
"(15, 16, 17, 5, 0)",3
"(15, 16, 17, 8, 0)",1
"(15, 16, 17, 9, 0)",2
"(15, 16, 17, 16, 0)",1
"(15, 16, 17, 22, 0)",3
"(15, 16, 18, 18, 0)",3
"(15, 16, 18, 23, 0)",1
"(15, 16, 18, 27, 0)",2
"(15, 16, 19, 19, 0)",2
"(15, 16, 21, 6, 0)",1
"(15, 16, 22, 1, 0)",5
"(15, 16, 22, 5, 0)",2
"(15, 16, 22, 11, 0)",2
"(15, 16, 25, 7, 0)",1
"(15, 16, 25, 9, 0)",4
"(15, 16, 25, 16, 0)",3
"(15, 16, 27, 18, 0)",2
"(15, 16, 27, 27, 0)",2
"(15, 17, 1, 10, 0)",1
"(15, 17, 1, 12, 0)",1
"(15, 17, 3, 4, 0)",1
"(15, 17, 3, 13, 0)",1
"(15, 17, 4, 5, 0)",2
"(15, 17, 4, 10, 0)",2
"(15, 17, 4, 11, 0)",1
"(15, 17, 4, 13, 0)",2
"(15, 17, 4, 21, 0)",2
"(15, 17, 4, 26, 0)",1
"(15, 17, 5, 5, 0)",1
"(15, 17, 5, 10, 0)",1
"(15, 17, 5, 11, 0)",1
"(15, 17, 5, 12, 0)",1
"(15, 17, 5, 26, 0)",1
"(15, 17, 7, 27, 0)",1
"(15, 17, 8, 1, 0)",1
"(15, 17, 8, 10, 0)",1
"(15, 17, 9, 1, 0)",2
"(15, 17, 9, 9, 0)",1
"(15, 17, 10, 1, 0)",1
"(15, 17, 11, 6, 0)",1
"(15, 17, 11, 10, 0)",1
"(15, 17, 11, 11, 0)",1
"(15, 17, 11, 12, 0)",1
"(15, 17, 12, 1, 0)",2
"(15, 17, 12, 3, 0)",1
"(15, 17, 12, 5, 0)",2
"(15, 17, 12, 6, 0)",1
"(15, 17, 12, 8, 0)",1
"(15, 17, 12, 10, 0)",1
"(15, 17, 12, 11, 0)",2
"(15, 17, 12, 12, 0)",1
"(15, 17, 12, 13, 0)",3
"(15, 17, 12, 17, 0)",3
"(15, 17, 13, 6, 0)",1
"(15, 17, 13, 10, 0)",2
"(15, 17, 13, 11, 0)",1
"(15, 17, 13, 13, 0)",1
"(15, 17, 13, 18, 0)",2
"(15, 17, 16, 3, 0)",1
"(15, 17, 16, 4, 0)",1
"(15, 17, 16, 5, 0)",4
"(15, 17, 16, 11, 0)",2
"(15, 17, 16, 16, 0)",2
"(15, 17, 17, 1, 0)",1
"(15, 17, 17, 10, 0)",1
"(15, 17, 18, 1, 0)",2
"(15, 17, 18, 4, 0)",1
"(15, 17, 18, 7, 0)",1
"(15, 17, 18, 9, 0)",2
"(15, 17, 18, 11, 0)",3
"(15, 17, 18, 13, 0)",5
"(15, 17, 18, 18, 0)",2
"(15, 17, 18, 27, 0)",4
"(15, 17, 19, 5, 0)",2
"(15, 17, 19, 7, 0)",1
"(15, 17, 19, 11, 0)",3
"(15, 17, 19, 13, 0)",1
"(15, 17, 19, 18, 0)",1
"(15, 17, 19, 21, 0)",3
"(15, 17, 22, 1, 0)",2
"(15, 17, 22, 6, 0)",1
"(15, 17, 22, 11, 0)",1
"(15, 17, 23, 13, 0)",1
"(15, 17, 25, 1, 0)",2
"(15, 17, 25, 8, 0)",1
"(15, 17, 25, 18, 0)",1
"(15, 17, 26, 1, 0)",1
"(15, 17, 26, 4, 0)",1
"(15, 17, 26, 5, 0)",2
"(15, 17, 26, 13, 0)",4
"(15, 17, 27, 7, 0)",1
"(15, 17, 27, 18, 0)",3
"(15, 17, 27, 27, 0)",2
"(15, 18, 1, 1, 0)",3
"(15, 18, 3, 4, 0)",4
"(15, 18, 3, 5, 0)",1
"(15, 18, 3, 8, 0)",1
"(15, 18, 3, 13, 0)",5
"(15, 18, 3, 19, 0)",2
"(15, 18, 3, 21, 0)",1
"(15, 18, 3, 27, 0)",2
"(15, 18, 4, 3, 0)",1
"(15, 18, 4, 4, 0)",4
"(15, 18, 4, 5, 0)",6
"(15, 18, 4, 11, 0)",4
"(15, 18, 4, 13, 0)",3
"(15, 18, 4, 21, 0)",3
"(15, 18, 5, 3, 0)",3
"(15, 18, 5, 5, 0)",4
"(15, 18, 5, 6, 0)",1
"(15, 18, 5, 11, 0)",2
"(15, 18, 5, 13, 0)",1
"(15, 18, 6, 6, 0)",1
"(15, 18, 8, 4, 0)",1
"(15, 18, 8, 5, 0)",3
"(15, 18, 8, 6, 0)",3
"(15, 18, 8, 11, 0)",2
"(15, 18, 8, 16, 0)",1
"(15, 18, 8, 17, 0)",1
"(15, 18, 8, 22, 0)",1
"(15, 18, 8, 25, 0)",1
"(15, 18, 9, 7, 0)",1
"(15, 18, 9, 9, 0)",3
"(15, 18, 11, 3, 0)",1
"(15, 18, 11, 11, 0)",4
"(15, 18, 13, 4, 0)",1
"(15, 18, 13, 5, 0)",1
"(15, 18, 13, 11, 0)",6
"(15, 18, 15, 1, 0)",1
"(15, 18, 16, 3, 0)",1
"(15, 18, 16, 7, 0)",1
"(15, 18, 16, 16, 0)",1
"(15, 18, 16, 18, 0)",1
"(15, 18, 18, 18, 0)",2
"(15, 18, 19, 3, 0)",2
"(15, 18, 19, 7, 0)",2
"(15, 18, 19, 8, 0)",1
"(15, 18, 19, 16, 0)",3
"(15, 18, 19, 18, 0)",2
"(15, 18, 19, 19, 0)",4
"(15, 18, 19, 27, 0)",1
"(15, 18, 21, 3, 0)",3
"(15, 18, 21, 4, 0)",6
"(15, 18, 21, 5, 0)",1
"(15, 18, 21, 21, 0)",3
"(15, 18, 22, 1, 0)",3
"(15, 18, 22, 5, 0)",3
"(15, 18, 25, 7, 0)",1
"(15, 18, 25, 8, 0)",1
"(15, 18, 25, 9, 0)",1
"(15, 18, 25, 16, 0)",3
"(15, 18, 27, 7, 0)",1
"(15, 18, 27, 16, 0)",1
"(15, 18, 27, 18, 0)",3
"(15, 18, 27, 19, 0)",1
"(15, 19, 3, 4, 0)",1
"(15, 19, 3, 7, 0)",1
"(15, 19, 3, 11, 0)",1
"(15, 19, 3, 13, 0)",5
"(15, 19, 3, 19, 0)",1
"(15, 19, 3, 21, 0)",1
"(15, 19, 3, 27, 0)",2
"(15, 19, 4, 11, 0)",2
"(15, 19, 4, 13, 0)",3
"(15, 19, 5, 13, 0)",6
"(15, 19, 7, 18, 0)",1
"(15, 19, 7, 27, 0)",2
"(15, 19, 11, 2, 0)",1
"(15, 19, 11, 13, 0)",2
"(15, 19, 13, 2, 0)",1
"(15, 19, 13, 4, 0)",1
"(15, 19, 13, 5, 0)",1
"(15, 19, 13, 11, 0)",1
"(15, 19, 13, 13, 0)",1
"(15, 19, 16, 19, 0)",1
"(15, 19, 18, 19, 0)",1
"(15, 19, 18, 27, 0)",2
"(15, 19, 19, 7, 0)",1
"(15, 19, 19, 16, 0)",1
"(15, 19, 19, 18, 0)",4
"(15, 19, 19, 23, 0)",1
"(15, 19, 19, 27, 0)",1
"(15, 19, 21, 6, 0)",3
"(15, 19, 21, 11, 0)",1
"(15, 19, 27, 18, 0)",2
"(15, 19, 27, 27, 0)",2
"(15, 20, 4, 13, 0)",1
"(15, 20, 6, 11, 0)",1
"(15, 20, 7, 11, 0)",3
"(15, 20, 7, 13, 0)",2
"(15, 20, 7, 27, 0)",3
"(15, 20, 10, 1, 0)",2
"(15, 20, 10, 4, 0)",2
"(15, 20, 10, 11, 0)",1
"(15, 20, 10, 13, 0)",2
"(15, 20, 10, 21, 0)",4
"(15, 20, 12, 1, 0)",2
"(15, 20, 12, 4, 0)",1
"(15, 20, 12, 11, 0)",1
"(15, 20, 12, 13, 0)",5
"(15, 20, 13, 5, 0)",1
"(15, 20, 13, 11, 0)",1
"(15, 20, 13, 12, 0)",1
"(15, 20, 13, 13, 0)",1
"(15, 20, 18, 11, 0)",3
"(15, 20, 18, 13, 0)",3
"(15, 20, 18, 27, 0)",1
"(15, 20, 21, 11, 0)",1
"(15, 20, 21, 13, 0)",1
"(15, 20, 21, 21, 0)",1
"(15, 20, 26, 13, 0)",1
"(15, 20, 27, 18, 0)",1
"(15, 21, 4, 10, 0)",2
"(15, 21, 5, 4, 0)",1
"(15, 21, 5, 5, 0)",1
"(15, 21, 5, 10, 0)",2
"(15, 21, 5, 26, 0)",1
"(15, 21, 6, 10, 0)",1
"(15, 21, 11, 10, 0)",1
"(15, 21, 13, 11, 0)",1
"(15, 21, 13, 26, 0)",1
"(15, 21, 21, 11, 0)",1
"(15, 22, 4, 4, 0)",1
"(15, 22, 4, 12, 0)",1
"(15, 22, 4, 13, 0)",2
"(15, 22, 4, 26, 0)",1
"(15, 22, 5, 5, 0)",1
"(15, 22, 5, 10, 0)",1
"(15, 22, 5, 11, 0)",2
"(15, 22, 5, 12, 0)",1
"(15, 22, 9, 1, 0)",1
"(15, 22, 9, 9, 0)",1
"(15, 22, 11, 11, 0)",2
"(15, 22, 11, 12, 0)",1
"(15, 22, 12, 1, 0)",3
"(15, 22, 12, 5, 0)",2
"(15, 22, 12, 11, 0)",5
"(15, 22, 12, 12, 0)",3
"(15, 22, 12, 13, 0)",2
"(15, 22, 12, 22, 0)",1
"(15, 22, 13, 5, 0)",2
"(15, 22, 13, 11, 0)",1
"(15, 22, 13, 12, 0)",2
"(15, 22, 13, 13, 0)",1
"(15, 22, 13, 18, 0)",1
"(15, 22, 13, 26, 0)",2
"(15, 22, 18, 9, 0)",1
"(15, 22, 18, 11, 0)",3
"(15, 22, 18, 13, 0)",5
"(15, 22, 18, 18, 0)",2
"(15, 22, 18, 27, 0)",3
"(15, 22, 20, 1, 0)",1
"(15, 22, 26, 4, 0)",2
"(15, 22, 26, 5, 0)",1
"(15, 22, 26, 13, 0)",3
"(15, 22, 26, 21, 0)",1
"(15, 22, 27, 27, 0)",1
"(15, 25, 1, 1, 0)",1
"(15, 25, 3, 1, 0)",1
"(15, 25, 3, 4, 0)",1
"(15, 25, 3, 5, 0)",2
"(15, 25, 3, 9, 0)",2
"(15, 25, 3, 11, 0)",5
"(15, 25, 3, 13, 0)",5
"(15, 25, 3, 16, 0)",2
"(15, 25, 3, 18, 0)",4
"(15, 25, 3, 27, 0)",2
"(15, 25, 4, 4, 0)",1
"(15, 25, 4, 5, 0)",1
"(15, 25, 4, 13, 0)",3
"(15, 25, 5, 4, 0)",2
"(15, 25, 5, 5, 0)",3
"(15, 25, 5, 11, 0)",10
"(15, 25, 5, 13, 0)",1
"(15, 25, 6, 11, 0)",1
"(15, 25, 7, 9, 0)",1
"(15, 25, 7, 18, 0)",2
"(15, 25, 7, 27, 0)",2
"(15, 25, 8, 1, 0)",1
"(15, 25, 8, 9, 0)",1
"(15, 25, 8, 22, 0)",3
"(15, 25, 8, 25, 0)",3
"(15, 25, 9, 9, 0)",2
"(15, 25, 11, 1, 0)",2
"(15, 25, 11, 6, 0)",1
"(15, 25, 11, 11, 0)",5
"(15, 25, 11, 13, 0)",2
"(15, 25, 11, 22, 0)",1
"(15, 25, 13, 6, 0)",1
"(15, 25, 13, 11, 0)",2
"(15, 25, 13, 13, 0)",3
"(15, 25, 13, 18, 0)",2
"(15, 25, 16, 3, 0)",1
"(15, 25, 16, 9, 0)",1
"(15, 25, 16, 13, 0)",1
"(15, 25, 16, 16, 0)",1
"(15, 25, 16, 18, 0)",7
"(15, 25, 17, 1, 0)",3
"(15, 25, 17, 9, 0)",1
"(15, 25, 17, 11, 0)",1
"(15, 25, 18, 9, 0)",2
"(15, 25, 18, 13, 0)",2
"(15, 25, 18, 18, 0)",3
"(15, 25, 18, 19, 0)",1
"(15, 25, 18, 27, 0)",3
"(15, 25, 19, 7, 0)",4
"(15, 25, 19, 16, 0)",1
"(15, 25, 19, 18, 0)",4
"(15, 25, 19, 19, 0)",2
"(15, 25, 19, 27, 0)",6
"(15, 25, 22, 1, 0)",1
"(15, 25, 22, 11, 0)",2
"(15, 25, 25, 7, 0)",2
"(15, 25, 25, 9, 0)",2
"(15, 25, 25, 18, 0)",3
"(15, 25, 25, 25, 0)",1
"(15, 26, 1, 1, 0)",1
"(15, 26, 1, 11, 0)",1
"(15, 26, 3, 4, 0)",2
"(15, 26, 3, 5, 0)",2
"(15, 26, 3, 8, 0)",1
"(15, 26, 3, 13, 0)",5
"(15, 26, 3, 21, 0)",1
"(15, 26, 4, 4, 0)",1
"(15, 26, 4, 13, 0)",3
"(15, 26, 4, 21, 0)",2
"(15, 26, 11, 13, 0)",1
"(15, 26, 13, 4, 0)",1
"(15, 26, 13, 11, 0)",2
"(15, 26, 17, 1, 0)",3
"(15, 26, 17, 5, 0)",2
"(15, 26, 17, 8, 0)",2
"(15, 26, 17, 10, 0)",1
"(15, 26, 17, 11, 0)",2
"(15, 26, 21, 1, 0)",2
"(15, 26, 21, 4, 0)",1
"(15, 26, 21, 13, 0)",1
"(15, 26, 21, 26, 0)",1
"(15, 26, 22, 1, 0)",2
"(15, 26, 22, 5, 0)",3
"(16, 1, 3, 22, 0)",3
"(16, 1, 5, 17, 0)",1
"(16, 1, 5, 22, 0)",2
"(16, 1, 6, 1, 0)",5
"(16, 1, 7, 9, 0)",4
"(16, 1, 8, 1, 0)",2
"(16, 1, 8, 11, 0)",3
"(16, 1, 8, 20, 0)",1
"(16, 1, 8, 25, 0)",1
"(16, 1, 11, 1, 0)",2
"(16, 1, 11, 2, 0)",1
"(16, 1, 11, 8, 0)",1
"(16, 1, 11, 14, 0)",1
"(16, 1, 11, 22, 0)",1
"(16, 1, 13, 2, 0)",1
"(16, 1, 17, 3, 0)",1
"(16, 1, 17, 5, 0)",1
"(16, 1, 17, 22, 0)",2
"(16, 1, 18, 8, 0)",2
"(16, 1, 18, 9, 0)",1
"(16, 1, 22, 5, 0)",6
"(16, 1, 23, 1, 0)",1
"(16, 1, 23, 9, 0)",1
"(16, 2, 4, 5, 0)",2
"(16, 2, 5, 2, 0)",2
"(16, 2, 5, 5, 0)",3
"(16, 2, 16, 2, 0)",1
"(16, 2, 16, 16, 0)",2
"(16, 2, 19, 16, 0)",2
"(16, 3, 4, 3, 0)",1
"(16, 3, 4, 21, 0)",1
"(16, 3, 5, 5, 0)",2
"(16, 3, 7, 16, 0)",1
"(16, 3, 19, 3, 0)",1
"(16, 3, 19, 16, 0)",2
"(16, 3, 19, 27, 0)",1
"(16, 3, 22, 1, 0)",1
"(16, 3, 25, 16, 0)",1
"(16, 3, 27, 16, 0)",1
"(16, 3, 27, 18, 0)",1
"(16, 4, 2, 4, 0)",5
"(16, 4, 2, 5, 0)",1
"(16, 4, 2, 13, 0)",4
"(16, 4, 2, 19, 0)",1
"(16, 4, 3, 4, 0)",8
"(16, 4, 3, 19, 0)",5
"(16, 4, 4, 2, 0)",2
"(16, 4, 4, 4, 0)",6
"(16, 4, 4, 5, 0)",1
"(16, 4, 4, 8, 0)",1
"(16, 4, 4, 13, 0)",1
"(16, 4, 5, 2, 0)",1
"(16, 4, 5, 4, 0)",6
"(16, 4, 8, 4, 0)",4
"(16, 4, 8, 13, 0)",1
"(16, 4, 8, 19, 0)",1
"(16, 4, 13, 2, 0)",1
"(16, 4, 13, 8, 0)",1
"(16, 4, 16, 19, 0)",2
"(16, 4, 19, 2, 0)",1
"(16, 4, 19, 19, 0)",1
"(16, 4, 19, 23, 0)",3
"(16, 4, 21, 4, 0)",3
"(16, 4, 23, 27, 0)",1
"(16, 4, 27, 7, 0)",1
"(16, 4, 27, 23, 0)",1
"(16, 4, 27, 27, 0)",1
"(16, 5, 1, 1, 0)",2
"(16, 5, 1, 6, 0)",1
"(16, 5, 1, 14, 0)",1
"(16, 5, 1, 22, 0)",3
"(16, 5, 2, 4, 0)",3
"(16, 5, 2, 5, 0)",1
"(16, 5, 2, 6, 0)",3
"(16, 5, 2, 11, 0)",4
"(16, 5, 2, 13, 0)",5
"(16, 5, 2, 18, 0)",1
"(16, 5, 2, 27, 0)",2
"(16, 5, 3, 1, 0)",1
"(16, 5, 3, 4, 0)",5
"(16, 5, 3, 5, 0)",7
"(16, 5, 3, 6, 0)",1
"(16, 5, 3, 11, 0)",5
"(16, 5, 3, 13, 0)",9
"(16, 5, 3, 16, 0)",3
"(16, 5, 3, 18, 0)",4
"(16, 5, 3, 19, 0)",1
"(16, 5, 3, 21, 0)",1
"(16, 5, 3, 22, 0)",2
"(16, 5, 4, 5, 0)",3
"(16, 5, 4, 6, 0)",2
"(16, 5, 4, 11, 0)",4
"(16, 5, 4, 13, 0)",2
"(16, 5, 4, 21, 0)",2
"(16, 5, 5, 1, 0)",2
"(16, 5, 5, 2, 0)",1
"(16, 5, 5, 4, 0)",2
"(16, 5, 5, 5, 0)",5
"(16, 5, 5, 6, 0)",1
"(16, 5, 5, 11, 0)",6
"(16, 5, 5, 17, 0)",1
"(16, 5, 6, 3, 0)",1
"(16, 5, 6, 5, 0)",5
"(16, 5, 6, 6, 0)",6
"(16, 5, 6, 11, 0)",1
"(16, 5, 7, 9, 0)",1
"(16, 5, 7, 16, 0)",4
"(16, 5, 7, 18, 0)",4
"(16, 5, 7, 27, 0)",3
"(16, 5, 8, 1, 0)",1
"(16, 5, 8, 5, 0)",2
"(16, 5, 8, 11, 0)",3
"(16, 5, 8, 16, 0)",1
"(16, 5, 8, 26, 0)",1
"(16, 5, 9, 7, 0)",1
"(16, 5, 9, 9, 0)",1
"(16, 5, 9, 25, 0)",1
"(16, 5, 10, 17, 0)",1
"(16, 5, 11, 2, 0)",2
"(16, 5, 11, 3, 0)",1
"(16, 5, 11, 5, 0)",3
"(16, 5, 11, 6, 0)",1
"(16, 5, 11, 11, 0)",3
"(16, 5, 11, 23, 0)",1
"(16, 5, 12, 22, 0)",2
"(16, 5, 13, 2, 0)",1
"(16, 5, 13, 5, 0)",1
"(16, 5, 13, 8, 0)",2
"(16, 5, 14, 1, 0)",5
"(16, 5, 14, 5, 0)",2
"(16, 5, 14, 9, 0)",2
"(16, 5, 14, 22, 0)",1
"(16, 5, 14, 25, 0)",1
"(16, 5, 16, 2, 0)",2
"(16, 5, 16, 3, 0)",2
"(16, 5, 16, 7, 0)",5
"(16, 5, 16, 16, 0)",1
"(16, 5, 16, 18, 0)",5
"(16, 5, 17, 1, 0)",11
"(16, 5, 17, 5, 0)",5
"(16, 5, 17, 11, 0)",1
"(16, 5, 18, 16, 0)",2
"(16, 5, 18, 23, 0)",2
"(16, 5, 18, 25, 0)",1
"(16, 5, 19, 3, 0)",3
"(16, 5, 19, 7, 0)",8
"(16, 5, 19, 16, 0)",1
"(16, 5, 19, 18, 0)",3
"(16, 5, 19, 23, 0)",3
"(16, 5, 19, 27, 0)",1
"(16, 5, 21, 5, 0)",3
"(16, 5, 21, 6, 0)",2
"(16, 5, 22, 1, 0)",15
"(16, 5, 22, 3, 0)",1
"(16, 5, 22, 5, 0)",5
"(16, 5, 22, 22, 0)",1
"(16, 5, 22, 26, 0)",1
"(16, 5, 23, 16, 0)",3
"(16, 5, 23, 18, 0)",3
"(16, 5, 23, 19, 0)",1
"(16, 5, 23, 27, 0)",1
"(16, 5, 25, 3, 0)",2
"(16, 5, 25, 7, 0)",4
"(16, 5, 25, 9, 0)",6
"(16, 5, 25, 18, 0)",1
"(16, 5, 25, 23, 0)",3
"(16, 5, 27, 7, 0)",3
"(16, 5, 27, 16, 0)",1
"(16, 5, 27, 18, 0)",2
"(16, 5, 27, 23, 0)",2
"(16, 8, 1, 1, 0)",2
"(16, 8, 1, 8, 0)",1
"(16, 8, 1, 22, 0)",1
"(16, 8, 4, 4, 0)",4
"(16, 8, 4, 5, 0)",3
"(16, 8, 4, 8, 0)",1
"(16, 8, 4, 11, 0)",5
"(16, 8, 4, 13, 0)",1
"(16, 8, 4, 26, 0)",1
"(16, 8, 5, 1, 0)",1
"(16, 8, 5, 4, 0)",2
"(16, 8, 5, 5, 0)",6
"(16, 8, 5, 11, 0)",5
"(16, 8, 5, 13, 0)",2
"(16, 8, 5, 22, 0)",4
"(16, 8, 5, 26, 0)",1
"(16, 8, 8, 1, 0)",1
"(16, 8, 8, 13, 0)",2
"(16, 8, 9, 9, 0)",2
"(16, 8, 11, 1, 0)",1
"(16, 8, 11, 11, 0)",1
"(16, 8, 11, 22, 0)",1
"(16, 8, 13, 4, 0)",1
"(16, 8, 16, 16, 0)",2
"(16, 8, 16, 18, 0)",4
"(16, 8, 16, 19, 0)",2
"(16, 8, 16, 25, 0)",1
"(16, 8, 18, 8, 0)",1
"(16, 8, 18, 9, 0)",2
"(16, 8, 18, 16, 0)",1
"(16, 8, 18, 18, 0)",1
"(16, 8, 19, 16, 0)",3
"(16, 8, 19, 18, 0)",4
"(16, 8, 19, 19, 0)",2
"(16, 8, 22, 1, 0)",7
"(16, 8, 22, 5, 0)",2
"(16, 8, 25, 9, 0)",3
"(16, 8, 25, 18, 0)",4
"(16, 8, 27, 8, 0)",1
"(16, 8, 27, 16, 0)",2
"(16, 8, 27, 19, 0)",2
"(16, 9, 3, 25, 0)",1
"(16, 9, 7, 9, 0)",2
"(16, 9, 8, 18, 0)",2
"(16, 9, 8, 25, 0)",1
"(16, 9, 9, 9, 0)",1
"(16, 9, 9, 18, 0)",1
"(16, 9, 9, 23, 0)",1
"(16, 9, 16, 25, 0)",1
"(16, 9, 17, 6, 0)",1
"(16, 9, 18, 8, 0)",1
"(16, 9, 18, 9, 0)",1
"(16, 9, 18, 18, 0)",1
"(16, 9, 23, 9, 0)",2
"(16, 9, 23, 18, 0)",1
"(16, 11, 1, 2, 0)",1
"(16, 11, 1, 5, 0)",1
"(16, 11, 2, 13, 0)",2
"(16, 11, 3, 4, 0)",5
"(16, 11, 3, 5, 0)",6
"(16, 11, 3, 11, 0)",1
"(16, 11, 3, 16, 0)",2
"(16, 11, 3, 18, 0)",1
"(16, 11, 3, 19, 0)",1
"(16, 11, 3, 21, 0)",1
"(16, 11, 5, 2, 0)",5
"(16, 11, 5, 5, 0)",4
"(16, 11, 5, 11, 0)",1
"(16, 11, 5, 23, 0)",2
"(16, 11, 6, 6, 0)",3
"(16, 11, 6, 11, 0)",3
"(16, 11, 6, 13, 0)",1
"(16, 11, 6, 21, 0)",1
"(16, 11, 7, 7, 0)",1
"(16, 11, 7, 16, 0)",1
"(16, 11, 7, 18, 0)",4
"(16, 11, 7, 27, 0)",2
"(16, 11, 8, 4, 0)",2
"(16, 11, 8, 5, 0)",4
"(16, 11, 8, 11, 0)",4
"(16, 11, 8, 13, 0)",2
"(16, 11, 8, 16, 0)",1
"(16, 11, 8, 22, 0)",2
"(16, 11, 8, 27, 0)",1
"(16, 11, 11, 2, 0)",5
"(16, 11, 11, 4, 0)",1
"(16, 11, 11, 5, 0)",1
"(16, 11, 11, 6, 0)",1
"(16, 11, 11, 8, 0)",1
"(16, 11, 11, 11, 0)",3
"(16, 11, 11, 13, 0)",1
"(16, 11, 13, 2, 0)",4
"(16, 11, 13, 5, 0)",2
"(16, 11, 13, 8, 0)",2
"(16, 11, 13, 11, 0)",2
"(16, 11, 14, 5, 0)",2
"(16, 11, 16, 3, 0)",1
"(16, 11, 17, 5, 0)",6
"(16, 11, 17, 16, 0)",2
"(16, 11, 17, 17, 0)",1
"(16, 11, 17, 22, 0)",3
"(16, 11, 18, 8, 0)",2
"(16, 11, 18, 18, 0)",3
"(16, 11, 18, 23, 0)",1
"(16, 11, 19, 3, 0)",1
"(16, 11, 21, 5, 0)",2
"(16, 11, 21, 6, 0)",6
